YEAR DOY HR    1     2     3   4  5     6     7 
2022 292  8  -1.4   2.2  438. 10  49     0 112.3
2022 292  9  -1.5   2.2  426.  7  49     3 112.3
2022 292 10  -0.3   2.1  419.  7  49     3 112.3
2022 292 11  -1.1   2.4  421.  7  49     3 112.3
2022 292 12  -1.5   2.4  430.  7  49     1 112.3
2022 292 13  -1.1   2.5  431.  7  49    -1 112.3
2022 292 14  -1.1   1.6  406.  7  49    -3 112.3
2022 292 15  -0.6   1.9  404.  3  49    -1 112.3
2022 292 16   1.0   2.7  425.  3  49     1 112.3
2022 292 17   0.5   2.8  416.  3  49     1 112.3
2022 292 18  -0.4   2.7  415.  7  49     2 112.3
2022 292 19   0.2   3.0  415.  7  49     3 112.3
2022 292 20   0.9   2.9  408.  7  49     4 112.3
2022 292 21  -1.5   3.2  406. 10  49     5 112.3
2022 292 22  -1.3   3.4  406. 10  49     5 112.3
2022 292 23  -1.5   3.7  404. 10  49     5 112.3
2022 293  0  -1.2   3.6  402.  7  36     5 114.8
2022 293  1  -1.5   3.8  403.  7  36     2 114.8
2022 293  2  -0.3   3.0  385.  7  36     0 114.8
2022 293  3   0.8   3.1  384.  0  36     1 114.8
2022 293  4   0.9   4.0  387.  0  36     2 114.8
2022 293  5  -0.8   4.3  388.  0  36     4 114.8
2022 293  6  -1.6   4.6  390. 10  36     8 114.8
2022 293  7  -1.7   5.2  390. 10  36    10 114.8
2022 293  8  -1.1   6.4  397. 10  36    10 114.8
2022 293  9  -2.0   6.5  413. 17  36    10 114.8
2022 293 10  -2.8   3.9  403. 17  36     8 114.8
2022 293 11  -3.3   3.8  403. 17  36     9 114.8
2022 293 12  -3.6   4.1  417. 30  36     7 114.8
2022 293 13  -2.8   4.6  406. 30  36     2 114.8
2022 293 14  -1.5   6.0  413. 30  36    -2 114.8
2022 293 15   0.6   4.0  397. 17  36    -3 114.8
2022 293 16   1.0   3.9  399. 17  36     0 114.8
2022 293 17 999.9 999.9 9999. 17  36     2 114.8
2022 293 18  -0.1   2.7  452. 10  36     1 114.8
2022 293 19   0.7   5.3  436. 10  36     6 114.8
2022 293 20  -1.4   7.4  437. 10  36    10 114.8
2022 293 21  -2.1   6.5  419. 23  36     8 114.8
2022 293 22  -2.5   6.5  411. 23  36     7 114.8
2022 293 23  -0.1   7.1  414. 23  36     8 114.8
2022 294  0   0.8   7.2  416.  7  57    11 108.4
2022 294  1  -0.9   5.9  414.  7  57     8 108.4
2022 294  2  -0.2   6.6  413.  7  57     7 108.4
2022 294  3   0.0   8.3  406. 10  57     6 108.4
2022 294  4  -0.1   8.1  398. 10  57     6 108.4
2022 294  5  -2.4   7.6  374. 10  57     6 108.4
2022 294  6  -3.0   7.7  370. 10  57     6 108.4
2022 294  7  -3.3   9.3  370. 10  57     6 108.4
2022 294  8  -3.3  10.4  374. 10  57     5 108.4
2022 294  9  -3.3  11.9  373. 13  57     5 108.4
2022 294 10  -1.1   9.4  355. 13  57     7 108.4
2022 294 11   1.0  10.0  363. 13  57     5 108.4
2022 294 12   5.0  11.1  374.  3  57     6 108.4
2022 294 13   5.7  10.8  373.  3  57     8 108.4
2022 294 14   6.1  10.3  366.  3  57     9 108.4
2022 294 15   5.8   9.3  372.  3  57    12 108.4
2022 294 16   5.1   9.0  370.  3  57    11 108.4
2022 294 17   4.3  11.3  365.  3  57    11 108.4
2022 294 18   3.0  10.2  371. 13  57    10 108.4
2022 294 19   4.4  10.7  371. 13  57     9 108.4
2022 294 20   3.6  14.7  365. 13  57    12 108.4
2022 294 21   3.4  16.2  363. 13  57    14 108.4
2022 294 22   2.5  14.4  360. 13  57    14 108.4
2022 294 23   1.9  15.4  358. 13  57    11 108.4
2022 295  0   3.3  13.8  360. 20  70     8 103.9
2022 295  1   8.1  10.8  350. 20  70     7 103.9
2022 295  2   4.9  12.4  351. 20  70    11 103.9
2022 295  3   4.6  11.4  351. 20  70     8 103.9
2022 295  4   4.2  12.7  349. 20  70     9 103.9
2022 295  5   4.0  14.1  344. 20  70    10 103.9
2022 295  6   2.3  14.2  355. 27  70    13 103.9
2022 295  7   0.6  14.5  351. 27  70    10 103.9
2022 295  8   0.1  15.2  356. 27  70     4 103.9
2022 295  9  -0.4  18.9  355. 37  70    -2 103.9
2022 295 10  -4.5  18.3  355. 37  70    -7 103.9
2022 295 11  -6.0  18.5  357. 37  70   -13 103.9
2022 295 12  -7.9  18.9  357. 37  70   -28 103.9
2022 295 13  -8.9  19.6  357. 37  70   -43 103.9
2022 295 14  -7.8  21.7  356. 37  70   -49 103.9
2022 295 15  -8.5  19.8  358. 53  70   -51 103.9
2022 295 16  -9.2  19.1  354. 53  70   -64 103.9
2022 295 17  -8.7  21.9  353. 53  70   -70 103.9
2022 295 18  -7.8  22.4  353. 50  70   -76 103.9
2022 295 19  -5.8  15.3  340. 50  70   -76 103.9
2022 295 20  -1.2  11.7  353. 50  70   -65 103.9
2022 295 21  -0.2   7.2  388. 30  70   -56 103.9
2022 295 22  -3.4   6.6  386. 30  70   -53 103.9
2022 295 23  -4.8   7.2  377. 30  70   -49 103.9
2022 296  0  -1.9   6.4  370. 27  52   -43 107.3
2022 296  1  -2.4   5.3  391. 27  52   -37 107.3
2022 296  2  -3.0   4.9  378. 27  52   -33 107.3
2022 296  3  -0.7   6.2  378. 20  52   -31 107.3
2022 296  4  -2.7   8.7  377. 20  52   -29 107.3
2022 296  5  -7.0   7.3  366. 20  52   -32 107.3
2022 296  6   0.8   6.3  410. 20  52   -29 107.3
2022 296  7   6.1   5.6  431. 20  52   -22 107.3
2022 296  8   5.8   4.0  464. 20  52   -18 107.3
2022 296  9   3.8   3.1  523. 10  52   -14 107.3
2022 296 10   5.1   3.3  525. 10  52   -15 107.3
2022 296 11   5.2   4.1  529. 10  52   -13 107.3
2022 296 12   5.2   4.1  534. 17  52   -13 107.3
2022 296 13   4.9   4.2  523. 17  52   -13 107.3
2022 296 14  -3.8   7.1  547. 17  52    -8 107.3
2022 296 15  -3.7   8.3  544. 37  52   -10 107.3
2022 296 16   1.8   7.4  520. 37  52   -20 107.3
2022 296 17   4.2   8.0  512. 37  52   -17 107.3
2022 296 18   0.4  10.8  542. 43  52    -8 107.3
2022 296 19   1.0  11.3  531. 43  52   -15 107.3
2022 296 20   4.1   9.6  520. 43  52   -22 107.3
2022 296 21   6.5  10.1  520. 40  52   -21 107.3
2022 296 22   4.3   8.9  507. 40  52   -13 107.3
2022 296 23   2.6   9.6  483. 40  52    -9 107.3
2022 297  0   2.0   9.4  483. 27  54   -10 113.6
2022 297  1   0.3   6.6  489. 27  54   -13 113.6
2022 297  2   0.5   4.4  503. 27  54   -17 113.6
2022 297  3   1.2   3.5  539. 23  54   -17 113.6
2022 297  4  -1.7   3.1  547. 23  54   -18 113.6
2022 297  5  -0.9   3.7  558. 23  54   -19 113.6
2022 297  6   2.3   2.9  552. 20  54   -16 113.6
2022 297  7   1.5   2.4  541. 20  54   -12 113.6
2022 297  8   0.9   2.1  550. 20  54   -10 113.6
2022 297  9   1.7   2.2  538. 13  54    -4 113.6
2022 297 10  -0.3   3.0  537. 13  54    -2 113.6
2022 297 11  -1.3   3.0  513. 13  54    -6 113.6
2022 297 12  -1.2   3.0  499. 20  54   -10 113.6
2022 297 13   1.6   2.7  490. 20  54   -11 113.6
2022 297 14   2.2   2.7  506. 20  54    -7 113.6
2022 297 15   2.3   2.9  501.  7  54    -3 113.6
2022 297 16   0.0   2.8  490.  7  54    -4 113.6
2022 297 17   0.6   2.7  474.  7  54    -6 113.6
2022 297 18   0.3   2.9  478.  7  54    -7 113.6
2022 297 19   0.5   2.8  478.  7  54    -5 113.6
2022 297 20   2.3   2.8  476.  7  54    -5 113.6
2022 297 21   1.9   2.8  470. 10  54    -4 113.6
2022 297 22  -1.0   2.8  462. 10  54    -3 113.6
2022 297 23   1.0   2.8  461. 10  54    -4 113.6
2022 298  0   1.1   2.5  461.  0  78    -4 115.0
2022 298  1  -0.2   2.6  441.  0  78    -4 115.0
2022 298  2   2.0   2.8  440.  0  78    -1 115.0
2022 298  3   1.8   2.8  439.  0  78    -1 115.0
2022 298  4   1.4   3.3  440.  0  78     0 115.0
2022 298  5  -1.1   3.2  431.  0  78    -1 115.0
2022 298  6  -2.6   3.3  426. 10  78    -3 115.0
2022 298  7   0.5   3.6  420. 10  78    -6 115.0
2022 298  8   0.9   3.8  415. 10  78    -4 115.0
2022 298  9  -1.4   4.0  416. 13  78     0 115.0
2022 298 10  -0.2   3.8  415. 13  78     1 115.0
2022 298 11   0.6   3.9  416. 13  78     4 115.0
2022 298 12   0.1   3.9  416. 10  78     4 115.0
2022 298 13  -0.2   4.2  414. 10  78     6 115.0
2022 298 14  -2.6   4.6  403. 10  78     8 115.0
2022 298 15  -2.1   3.9  405. 20  78     1 115.0
2022 298 16  -1.7   4.2  403. 20  78     1 115.0
2022 298 17  -1.4   4.6  410. 20  78    -1 115.0
2022 298 18   1.8   4.3  407.  3  78    -2 115.0
2022 298 19   0.1   4.3  381.  3  78    -1 115.0
2022 298 20   0.7   4.7  374.  3  78    -1 115.0
2022 298 21   2.1   5.2  376.  3  78     0 115.0
2022 298 22   1.8   4.8  371.  3  78     3 115.0
2022 298 23   1.6   5.5  378.  3  78     3 115.0
2022 299  0   2.4   5.7  376.  0  83     4 120.9
2022 299  1   1.8   5.6  370.  0  83     4 120.9
2022 299  2   2.0   5.5  368.  0  83     5 120.9
2022 299  3   2.4   6.0  371.  0  83     3 120.9
2022 299  4   2.1   6.4  363.  0  83     2 120.9
2022 299  5   1.7   6.4  357.  0  83     3 120.9
2022 299  6   1.8   6.9  355.  0  83     8 120.9
2022 299  7   1.4   7.0  350.  0  83     8 120.9
2022 299  8   1.8   7.5  353.  0  83     9 120.9
2022 299  9   1.3   8.0  361.  3  83    14 120.9
2022 299 10   0.9   8.3  361.  3  83    18 120.9
2022 299 11  -0.5   8.9  359.  3  83    20 120.9
2022 299 12  -1.5   9.6  370. 10  83    19 120.9
2022 299 13  -1.1   9.3  353. 10  83    15 120.9
2022 299 14  -1.4   9.4  350. 10  83    14 120.9
2022 299 15  -1.3  10.3  352. 13  83    12 120.9
2022 299 16  -1.1  11.0  349. 13  83     9 120.9
2022 299 17   0.2  11.0  345. 13  83     7 120.9
2022 299 18  -1.8  11.6  352. 17  83     7 120.9
2022 299 19  -3.8  12.5  358. 17  83     6 120.9
2022 299 20  -3.8  12.4  347. 17  83     3 120.9
2022 299 21  -1.9  17.2  345. 27  83    -3 120.9
2022 299 22  -1.8  15.7  348. 27  83    -5 120.9
2022 299 23  -1.1  14.0  352. 27  83    -6 120.9
2022 300  0   0.0  15.6  359. 20  86    -4 128.1
2022 300  1   0.6  15.7  367. 20  86    -4 128.1
2022 300  2  -1.1  14.6  374. 20  86    -1 128.1
2022 300  3   0.3  14.6  371. 17  86     2 128.1
2022 300  4  -1.2  14.0  373. 17  86     4 128.1
2022 300  5   2.7  11.7  374. 17  86     5 128.1
2022 300  6   0.1   8.7  377. 20  86     9 128.1
2022 300  7  -0.8   8.4  382. 20  86     8 128.1
2022 300  8   3.1   8.1  388. 20  86     4 128.1
2022 300  9   1.0   8.4  382. 27  86    12 128.1
2022 300 10   1.8   8.9  390. 27  86    14 128.1
2022 300 11  -0.2   9.2  399. 27  86    15 128.1
2022 300 12  -3.4   9.0  390. 30  86     6 128.1
2022 300 13  -4.2   8.3  401. 30  86    -4 128.1
2022 300 14  -5.1   7.6  396. 30  86   -15 128.1
2022 300 15   1.7   6.1  391. 30  86   -20 128.1
2022 300 16   0.4   5.3  395. 30  86   -12 128.1
2022 300 17   2.0   6.4  395. 30  86    -9 128.1
2022 300 18   2.8   5.3  425. 20  86    -8 128.1
2022 300 19   1.4   5.7  439. 20  86    -6 128.1
2022 300 20   4.3   6.7  444. 20  86     0 128.1
2022 300 21  -0.5   7.5  449. 17  86     2 128.1
2022 300 22   3.3   6.3  425. 17  86    -1 128.1
2022 300 23   0.8   6.8  423. 17  86    -2 128.1
2022 301  0  -1.0   6.8  431. 20  89     0 127.7
2022 301  1   1.8   7.1  420. 20  89    -2 127.7
2022 301  2   3.3   9.0  417. 20  89    -2 127.7
2022 301  3   1.8   9.0  409. 23  89    -3 127.7
2022 301  4   0.7   8.7  389. 23  89     1 127.7
2022 301  5   0.2   8.7  388. 23  89    -1 127.7
2022 301  6  -0.5   8.6  404. 23  89     1 127.7
2022 301  7  -2.3  10.0  395. 23  89    -3 127.7
2022 301  8   0.4  10.0  394. 23  89    -2 127.7
2022 301  9  -0.5   9.0  389. 20  89     5 127.7
2022 301 10  -0.7   9.0  380. 20  89     9 127.7
2022 301 11  -0.1  14.3  369. 20  89    11 127.7
2022 301 12  -0.5   7.7  403. 23  89     5 127.7
2022 301 13   0.3   8.4  424. 23  89     4 127.7
2022 301 14  -1.2   9.2  427. 23  89    11 127.7
2022 301 15  -4.1   3.8  461. 43  89     5 127.7
2022 301 16  -5.1   3.2  519. 43  89   -10 127.7
2022 301 17  -2.3   4.4  518. 43  89   -20 127.7
2022 301 18  -0.2   4.3  525. 30  89   -22 127.7
2022 301 19   0.5   4.4  525. 30  89   -22 127.7
2022 301 20  -3.6   5.7  548. 30  89   -21 127.7
2022 301 21  -1.2   5.9  518. 43  89   -24 127.7
2022 301 22   3.8   6.4  486. 43  89   -23 127.7
2022 301 23   5.2   6.1  466. 43  89   -17 127.7
2022 302  0  -0.7   7.1  488. 40  87   -13 132.1
2022 302  1  -2.8   6.8  527. 40  87   -17 132.1
2022 302  2   0.3   3.9  544. 40  87   -28 132.1
2022 302  3  -1.8   3.8  558. 33  87   -28 132.1
2022 302  4   0.6   3.6  542. 33  87   -34 132.1
2022 302  5  -2.1   4.0  544. 33  87   -37 132.1
2022 302  6  -5.4   4.0  547. 47  87   -33 132.1
2022 302  7  -5.0   4.4  553. 47  87   -35 132.1
2022 302  8   1.2   4.7  537. 47  87   -43 132.1
2022 302  9   1.4   5.0  543. 47  87   -31 132.1
2022 302 10   1.3   5.1  545. 47  87   -23 132.1
2022 302 11   3.0   3.3  554. 47  87   -26 132.1
2022 302 12   1.6   3.3  558. 40  87   -29 132.1
2022 302 13   3.1   3.3  562. 40  87   -26 132.1
2022 302 14  -0.4   3.1  543. 40  87   -27 132.1
2022 302 15  -0.9   3.2  536. 33  87   -26 132.1
2022 302 16   0.6   3.2  538. 33  87   -26 132.1
2022 302 17   1.8   3.2  546. 33  87   -22 132.1
2022 302 18  -0.3   2.8  536. 30  87   -17 132.1
2022 302 19   0.5   3.1  532. 30  87   -10 132.1
2022 302 20   1.3   3.4  526. 30  87   -11 132.1
2022 302 21   1.8   3.8  545. 30  87   -12 132.1
2022 302 22   0.6   3.8  533. 30  87    -8 132.1
2022 302 23  -0.8   3.7  525. 30  87    -9 132.1
2022 303  0   1.9   3.7  532. 20  75   -11 128.7
2022 303  1   2.3   4.1  549. 20  75   -11 128.7
2022 303  2  -1.8   3.7  536. 20  75   -11 128.7
2022 303  3  -0.6   3.7  549. 30  75   -14 128.7
2022 303  4   1.7   3.6  555. 30  75   -13 128.7
2022 303  5  -0.1   3.4  555. 30  75   -17 128.7
2022 303  6  -0.8   3.3  541. 23  75   -16 128.7
2022 303  7  -1.1   3.1  542. 23  75   -19 128.7
2022 303  8  -0.5   3.1  544. 23  75   -23 128.7
2022 303  9  -1.0   3.1  529. 27  75   -21 128.7
2022 303 10  -1.1   3.1  524. 27  75   -16 128.7
2022 303 11  -1.0   3.2  528. 27  75   -11 128.7
2022 303 12  -0.5   2.8  511. 23  75   -11 128.7
2022 303 13  -0.2   2.9  510. 23  75   -12 128.7
2022 303 14  -0.4   2.8  510. 23  75   -14 128.7
2022 303 15   0.1   2.9  509. 23  75   -13 128.7
2022 303 16   1.2   2.9  523. 23  75   -12 128.7
2022 303 17   2.4   2.8  513. 23  75   -11 128.7
2022 303 18  -0.8   2.6  516. 30  75    -8 128.7
2022 303 19  -0.3   2.3  519. 30  75   -11 128.7
2022 303 20   0.5   2.3  505. 30  75   -14 128.7
2022 303 21   1.2   2.2  526. 20  75   -13 128.7
2022 303 22   1.1   2.3  514. 20  75   -11 128.7
2022 303 23   0.9   2.1  486. 20  75   -10 128.7
2022 304  0   0.9   2.0  484. 27  63    -8 126.0
2022 304  1  -0.6   2.2  479. 27  63    -8 126.0
2022 304  2  -1.2   2.2  486. 27  63   -10 126.0
2022 304  3  -0.4   2.1  479. 27  63   -15 126.0
2022 304  4  -0.5   2.2  490. 27  63   -17 126.0
2022 304  5  -1.1   1.9  481. 27  63   -18 126.0
2022 304  6  -1.0   1.5  432. 30  63   -17 126.0
2022 304  7  -1.4   3.1  445. 30  63   -16 126.0
2022 304  8   0.9   3.5  442. 30  63   -14 126.0
2022 304  9  -2.2   3.9  455. 20  63    -5 126.0
2022 304 10  -2.4   3.9  462. 20  63    -7 126.0
2022 304 11  -1.4   4.0  466. 20  63   -15 126.0
2022 304 12  -0.5   4.3  452. 23  63   -21 126.0
2022 304 13  -1.6   4.4  462. 23  63   -19 126.0
2022 304 14  -2.2   4.1  476. 23  63   -16 126.0
2022 304 15  -2.4   4.2  472. 33  63   -17 126.0
2022 304 16  -1.8   4.8  466. 33  63   -17 126.0
2022 304 17  -1.3   4.6  471. 33  63   -18 126.0
2022 304 18  -2.1   4.9  465. 20  63   -20 126.0
2022 304 19  -0.2   5.0  466. 20  63   -21 126.0
2022 304 20   1.1   5.1  463. 20  63   -23 126.0
2022 304 21  -0.8   4.4  473. 17  63   -19 126.0
2022 304 22   1.3   4.8  462. 17  63   -18 126.0
2022 304 23   0.5   4.8  465. 17  63   -17 126.0
2022 305  0   1.6   4.7  457. 10  85   -20 126.1
2022 305  1   1.7   4.7  443. 10  85   -16 126.1
2022 305  2   2.8   4.8  443. 10  85   -14 126.1
2022 305  3   2.1   4.3  438.  7  85   -14 126.1
2022 305  4   2.1   4.2  442.  7  85   -13 126.1
2022 305  5   1.8   4.0  443.  7  85   -13 126.1
2022 305  6  -2.7   4.1  464. 33  85   -15 126.1
2022 305  7  -2.3   4.0  450. 33  85   -18 126.1
2022 305  8  -0.4   3.8  445. 33  85   -23 126.1
2022 305  9  -1.2   3.8  430. 27  85   -21 126.1
2022 305 10  -0.9   3.9  431. 27  85   -16 126.1
2022 305 11  -1.1   3.8  447. 27  85   -18 126.1
2022 305 12   0.5   4.1  432. 20  85   -22 126.1
2022 305 13   2.3   3.8  415. 20  85   -18 126.1
2022 305 14   2.3   3.7  412. 20  85   -12 126.1
2022 305 15   2.8   3.6  412.  7  85    -8 126.1
2022 305 16   1.5   3.6  409.  7  85    -7 126.1
2022 305 17   0.3   3.5  402.  7  85   -10 126.1
2022 305 18  -2.4   4.1  408. 17  85   -13 126.1
2022 305 19   0.0   3.7  403. 17  85   -14 126.1
2022 305 20  -0.4   3.5  399. 17  85   -11 126.1
2022 305 21   2.0   3.5  392. 13  85   -15 126.1
2022 305 22   1.7   3.3  389. 13  85   -13 126.1
2022 305 23   0.4   3.9  395. 13  85    -9 126.1
2022 306  0   1.4   4.9  407. 23  98    -7 127.7
2022 306  1  -2.6   4.8  414. 23  98    -6 127.7
2022 306  2  -2.9   5.2  415. 23  98   -12 127.7
2022 306  3  -2.1   5.1  417. 33  98   -20 127.7
2022 306  4  -5.0   5.1  419. 33  98   -22 127.7
2022 306  5   0.5   4.4  418. 33  98   -24 127.7
2022 306  6   2.6   3.6  432. 27  98   -23 127.7
2022 306  7   1.9   4.1  436. 27  98   -22 127.7
2022 306  8  -0.7   4.5  436. 27  98   -25 127.7
2022 306  9   0.1   4.6  414. 20  98   -25 127.7
2022 306 10   1.7   4.6  416. 20  98   -23 127.7
2022 306 11   3.2   4.6  408. 20  98   -21 127.7
2022 306 12  -1.1   4.9  413. 27  98   -15 127.7
2022 306 13  -5.2   4.8  451. 27  98   -14 127.7
2022 306 14  -4.8   5.7  461. 27  98   -22 127.7
2022 306 15  -4.5   5.9  464. 40  98   -30 127.7
2022 306 16  -5.0   2.5  494. 40  98   -36 127.7
2022 306 17   2.0   1.5  462. 40  98   -34 127.7
2022 306 18   1.9   1.6  462. 30  98   -36 127.7
2022 306 19  -2.8   1.8  505. 30  98   -33 127.7
2022 306 20   1.0   1.5  501. 30  98   -39 127.7
2022 306 21  -0.5   1.4  484. 20  98   -37 127.7
2022 306 22   0.1   1.2  471. 20  98   -38 127.7
2022 306 23  -1.0   0.9  489. 20  98   -38 127.7
2022 307  0   1.8   0.8  462. 27  78   -38 123.3
2022 307  1  -1.1   0.9  462. 27  78   -33 123.3
2022 307  2   3.1   0.7  454. 27  78   -31 123.3
2022 307  3   4.8   0.6  454. 17  78   -28 123.3
2022 307  4   2.1   1.3  455. 17  78   -26 123.3
2022 307  5   2.3   1.6  467. 17  78   -28 123.3
2022 307  6  -1.5   1.8  467. 33  78   -31 123.3
2022 307  7  -2.3   1.9  460. 33  78   -36 123.3
2022 307  8  -2.9   2.7  480. 33  78   -41 123.3
2022 307  9  -4.5   3.0  473. 43  78   -48 123.3
2022 307 10  -3.5   3.1  473. 43  78   -54 123.3
2022 307 11  -4.9   3.1  468. 43  78   -49 123.3
2022 307 12  -7.0   4.1  478. 47  78   -45 123.3
2022 307 13  -2.8   4.8  498. 47  78   -51 123.3
2022 307 14  -2.9   4.4  498. 47  78   -44 123.3
2022 307 15  -4.6   3.3  513. 50  78   -47 123.3
2022 307 16  -7.0   3.0  525. 50  78   -51 123.3
2022 307 17  -0.4   2.8  563. 50  78   -55 123.3
2022 307 18   3.6   2.5  587. 33  78   -59 123.3
2022 307 19  -1.9   2.4  572. 33  78   -52 123.3
2022 307 20  -2.6   1.8  597. 33  78   -49 123.3
2022 307 21  -3.4   1.8  633. 47  78   -55 123.3
2022 307 22  -1.4   1.7  608. 47  78   -58 123.3
2022 307 23  -2.1   1.8  614. 47  78   -51 123.3
2022 308  0   1.0   1.6  593. 37 103   -41 115.7
2022 308  1  -0.8   1.5  598. 37 103   -39 115.7
2022 308  2  -0.8   1.5  621. 37 103   -42 115.7
2022 308  3  -1.3   1.6  634. 37 103   -44 115.7
2022 308  4   0.2   1.3  609. 37 103   -48 115.7
2022 308  5  -0.5   1.5  616. 37 103   -46 115.7
2022 308  6  -0.7   1.4  611. 33 103   -42 115.7
2022 308  7   0.8   1.3  597. 33 103   -41 115.7
2022 308  8  -0.2   1.3  593. 33 103   -41 115.7
2022 308  9  -0.4   1.3  561. 30 103   -40 115.7
2022 308 10  -1.3   1.3  545. 30 103   -38 115.7
2022 308 11  -0.5   1.4  569. 30 103   -39 115.7
2022 308 12   1.1   1.5  573. 23 103   -41 115.7
2022 308 13   3.1   1.4  563. 23 103   -41 115.7
2022 308 14  -0.5   1.8  561. 23 103   -34 115.7
2022 308 15   0.8   1.5  530. 27 103   -35 115.7
2022 308 16  -0.2   1.8  554. 27 103   -32 115.7
2022 308 17  -0.5   1.7  514. 27 103   -33 115.7
2022 308 18   0.4   1.8  519. 20 103   -33 115.7
2022 308 19   0.8   1.8  515. 20 103   -30 115.7
2022 308 20   1.4   1.9  522. 20 103   -26 115.7
2022 308 21   1.0   2.0  509. 23 103   -26 115.7
2022 308 22   0.9   2.2  500. 23 103   -23 115.7
2022 308 23  -1.6   2.5  497. 23 103   -22 115.7
2022 309  0  -0.6   2.3  480. 27 115   -22 128.8
2022 309  1   0.0   2.0  476. 27 115   -22 128.8
2022 309  2  -1.4   2.3  506. 27 115   -21 128.8
2022 309  3  -0.7   2.2  500. 33 115   -26 128.8
2022 309  4  -1.9   2.4  496. 33 115   -28 128.8
2022 309  5  -1.5   2.3  483. 33 115   -32 128.8
2022 309  6   0.9   2.4  482. 17 115   -34 128.8
2022 309  7  -1.6   2.4  478. 17 115   -32 128.8
2022 309  8  -2.7   2.0  476. 17 115   -36 128.8
2022 309  9  -2.1   2.0  475. 27 115   -39 128.8
2022 309 10  -2.7   2.2  480. 27 115   -32 128.8
2022 309 11  -2.0   1.9  494. 27 115   -33 128.8
2022 309 12   0.3   1.9  494. 23 115   -32 128.8
2022 309 13   0.5   1.8  496. 23 115   -31 128.8
2022 309 14  -0.3   2.0  475. 23 115   -31 128.8
2022 309 15   0.2   1.9  481. 17 115   -28 128.8
2022 309 16  -0.7   1.6  461. 17 115   -28 128.8
2022 309 17  -0.7   1.8  450. 17 115   -28 128.8
2022 309 18  -0.5   2.0  446.  7 115   -25 128.8
2022 309 19   0.2   1.8  448.  7 115   -24 128.8
2022 309 20   0.4   1.9  443.  7 115   -22 128.8
2022 309 21   0.3   2.3  440. 10 115   -19 128.8
2022 309 22   0.2   2.2  450. 10 115   -19 128.8
2022 309 23   0.2   2.2  449. 10 115   -19 128.8
2022 310  0  -0.2   1.9  434.  7  96   -17 128.5
2022 310  1   0.1   2.0  416.  7  96   -17 128.5
2022 310  2   0.6   2.1  412.  7  96   -18 128.5
2022 310  3   2.2   2.5  424.  7  96   -17 128.5
2022 310  4   1.2   2.6  420.  7  96   -18 128.5
2022 310  5   0.9   2.6  420.  7  96   -18 128.5
2022 310  6   0.2   2.8  419.  7  96   -20 128.5
2022 310  7   0.1   2.6  397.  7  96   -21 128.5
2022 310  8  -0.1   2.5  389.  7  96   -21 128.5
2022 310  9   0.2   2.5  392.  7  96   -20 128.5
2022 310 10   0.3   2.8  396.  7  96   -16 128.5
2022 310 11   0.6   2.7  391.  7  96   -15 128.5
2022 310 12   1.1   2.8  391.  3  96   -14 128.5
2022 310 13   1.3   2.9  396.  3  96   -11 128.5
2022 310 14  -0.3   3.0  394.  3  96   -10 128.5
2022 310 15  -0.3   2.9  383.  3  96   -13 128.5
2022 310 16   1.1   2.7  385.  3  96   -14 128.5
2022 310 17   2.1   3.0  382.  3  96   -13 128.5
2022 310 18   2.9   3.3  374.  3  96   -13 128.5
